name,slug,pay,license
Beatrice,geriatric-nursing-assistant-per-diem-prn-beatrice-ne,26.13,gna
Beatty,geriatric-nursing-assistant-per-diem-prn-beatty-nv,25.87,gna
Beaumont,geriatric-nursing-assistant-per-diem-prn-beaumont-tx,25.96,gna
Beaver,geriatric-nursing-assistant-per-diem-prn-beaver-ut,25.41,gna
Beavercreek,geriatric-nursing-assistant-per-diem-prn-beavercreek-oh,25.30,gna
Beaverton,geriatric-nursing-assistant-per-diem-prn-beaverton-or,25.47,gna
Becket,geriatric-nursing-assistant-per-diem-prn-becket-ma,25.32,gna
Beckley,geriatric-nursing-assistant-per-diem-prn-beckley-wv,25.43,gna
Bedford NH,geriatric-nursing-assistant-per-diem-prn-bedford-nh,25.61,gna
Bedford TX,geriatric-nursing-assistant-per-diem-prn-bedford-tx,26.11,gna
Bedias,geriatric-nursing-assistant-per-diem-prn-bedias-tx,25.43,gna
Bee Cave,geriatric-nursing-assistant-per-diem-prn-bee-cave-tx,25.64,gna
Beecher,geriatric-nursing-assistant-per-diem-prn-beecher-il,25.78,gna
Beeville,geriatric-nursing-assistant-per-diem-prn-beeville-tx,25.37,gna
Bel Air South,geriatric-nursing-assistant-per-diem-prn-bel-air-south-md,25.67,gna
Belfast,geriatric-nursing-assistant-per-diem-prn-belfast-me,25.25,gna
Belgrade,geriatric-nursing-assistant-per-diem-prn-belgrade-mt,25.65,gna
Bell,geriatric-nursing-assistant-per-diem-prn-bell-ca,25.04,gna
Bell,geriatric-nursing-assistant-per-diem-prn-bell-fl,26.18,gna
Bella Vista,geriatric-nursing-assistant-per-diem-prn-bella-vista-ar,25.61,gna
Bellaire,geriatric-nursing-assistant-per-diem-prn-bellaire-tx,25.50,gna
Belle Fourche,geriatric-nursing-assistant-per-diem-prn-belle-fourche-sd,25.75,gna
Belle Glade,geriatric-nursing-assistant-per-diem-prn-belle-glade-fl,25.20,gna
Belle Plaine,geriatric-nursing-assistant-per-diem-prn-belle-plaine-ia,26.10,gna
Belleair,geriatric-nursing-assistant-per-diem-prn-belleair-fl,25.35,gna
Belleview,geriatric-nursing-assistant-per-diem-prn-belleview-fl,25.40,gna
Belleville,geriatric-nursing-assistant-per-diem-prn-belleville-il-4ef76,25.66,gna
Belleville,geriatric-nursing-assistant-per-diem-prn-belleville-ks,25.85,gna
Bellevue,geriatric-nursing-assistant-per-diem-prn-bellevue-ne,25.92,gna
Bellevue IA,geriatric-nursing-assistant-per-diem-prn-bellevue-ia,26.00,gna
Bellevue ID,geriatric-nursing-assistant-per-diem-prn-bellevue-id,25.30,gna
Bellevue WA,geriatric-nursing-assistant-per-diem-prn-bellevue-wa,25.45,gna
Bellflower,geriatric-nursing-assistant-per-diem-prn-bellflower-ca,25.57,gna
Bellingham,geriatric-nursing-assistant-per-diem-prn-bellingham-wa,25.84,gna
Bellmead,geriatric-nursing-assistant-per-diem-prn-bellmead-tx,25.68,gna
Bellville,geriatric-nursing-assistant-per-diem-prn-bellville-tx,25.22,gna
Bellvue,geriatric-nursing-assistant-per-diem-prn-bellvue-id,25.67,gna
Beloit,geriatric-nursing-assistant-per-diem-prn-beloit-wi,25.48,gna
Belton MO,geriatric-nursing-assistant-per-diem-prn-belton-mo,25.53,gna
Belton TX,geriatric-nursing-assistant-per-diem-prn-belton-tx,25.77,gna
Benavides,geriatric-nursing-assistant-per-diem-prn-benavides-tx,25.93,gna
Benbrook,geriatric-nursing-assistant-per-diem-prn-benbrook-tx,25.38,gna
Bend,geriatric-nursing-assistant-per-diem-prn-bend-or,26.13,gna
Bennington,geriatric-nursing-assistant-per-diem-prn-bennington-vt,25.35,gna
Bensalem,geriatric-nursing-assistant-per-diem-prn-bensalem-pa,25.99,gna
Benson,geriatric-nursing-assistant-per-diem-prn-benson-az,25.87,gna
Benton,geriatric-nursing-assistant-per-diem-prn-benton-ar,25.54,gna
Bentonville,geriatric-nursing-assistant-per-diem-prn-bentonville-ar,25.03,gna
Bergenfield,geriatric-nursing-assistant-per-diem-prn-bergenfield-nj,25.96,gna
Berlin,geriatric-nursing-assistant-per-diem-prn-berlin-nh,25.41,gna
Berryville,geriatric-nursing-assistant-per-diem-prn-berryville-va,25.47,gna
Berthoud,geriatric-nursing-assistant-per-diem-prn-berthoud-co,25.32,gna
Bertram,geriatric-nursing-assistant-per-diem-prn-bertram-tx,25.61,gna
Berwyn,geriatric-nursing-assistant-per-diem-prn-berwyn-il,25.32,gna
Bessemer,geriatric-nursing-assistant-per-diem-prn-bessemer-al,25.22,gna
Bethany,geriatric-nursing-assistant-per-diem-prn-bethany-ok,26.11,gna
Bethany,geriatric-nursing-assistant-per-diem-prn-bethany-or,25.23,gna
Bethel,geriatric-nursing-assistant-per-diem-prn-bethel-ak,25.43,gna
Bethel Park,geriatric-nursing-assistant-per-diem-prn-bethel-park-pa,25.96,gna
Bethesda,geriatric-nursing-assistant-per-diem-prn-bethesda-md-4de92,25.30,gna
Bethesda MD,geriatric-nursing-assistant-per-diem-prn-bethesda-md,25.64,gna
Bethlehem,geriatric-nursing-assistant-per-diem-prn-bethlehem-pa,25.78,gna
Bethlehem City,geriatric-nursing-assistant-per-diem-prn-bethlehem-city-pa,26.18,gna
Bethlehem West Side,geriatric-nursing-assistant-per-diem-prn-bethlehem-west-side-pa,25.32,gna
Bettendorf IA,geriatric-nursing-assistant-per-diem-prn-bettendorf-ia,25.37,gna
Beverly,geriatric-nursing-assistant-per-diem-prn-beverly-ma,25.25,gna
Beverly Hills,geriatric-nursing-assistant-per-diem-prn-beverly-hills-fl,26.18,gna
Bicknell,geriatric-nursing-assistant-per-diem-prn-bicknell-in-4ec7e,26.18,gna
Bicknell,geriatric-nursing-assistant-per-diem-prn-bicknell-ut,25.50,gna
Biddeford,geriatric-nursing-assistant-per-diem-prn-biddeford-me,25.75,gna
Big Bear,geriatric-nursing-assistant-per-diem-prn-big-bear-ca,25.40,gna
Big Lake,geriatric-nursing-assistant-per-diem-prn-big-lake-tx,25.66,gna
Big Spring,geriatric-nursing-assistant-per-diem-prn-big-spring-tx,25.85,gna
Big Wells,geriatric-nursing-assistant-per-diem-prn-big-wells-tx,26.00,gna
Billings MT,geriatric-nursing-assistant-per-diem-prn-billings-mt,25.30,gna
Biloxi,geriatric-nursing-assistant-per-diem-prn-biloxi-ms,25.32,gna
Birmingham,geriatric-nursing-assistant-per-diem-prn-birmingham-al,25.45,gna
Bisbee,geriatric-nursing-assistant-per-diem-prn-bisbee-az,25.57,gna
Biscoe,geriatric-nursing-assistant-per-diem-prn-biscoe-nc,25.74,gna
Bishopville,geriatric-nursing-assistant-per-diem-prn-bishopville-sc,25.68,gna
Bismarck,geriatric-nursing-assistant-per-diem-prn-bismarck-nd,25.22,gna
Bixby,geriatric-nursing-assistant-per-diem-prn-bixby-ok,25.65,gna
Black Hawk,geriatric-nursing-assistant-per-diem-prn-black-hawk-co,25.67,gna
Blackfoot ID,geriatric-nursing-assistant-per-diem-prn-blackfoot-id,25.48,gna
Blacksburg,geriatric-nursing-assistant-per-diem-prn-blacksburg-va,25.53,gna
Blaine,geriatric-nursing-assistant-per-diem-prn-blaine-mn,25.48,gna
Blanding,geriatric-nursing-assistant-per-diem-prn-blanding-ut,25.77,gna
Bloomfield,geriatric-nursing-assistant-per-diem-prn-bloomfield-ct,25.93,gna
Bloomington,geriatric-nursing-assistant-per-diem-prn-bloomington-il,26.13,gna
Bloomington,geriatric-nursing-assistant-per-diem-prn-bloomington-in,25.47,gna
Bloomington,geriatric-nursing-assistant-per-diem-prn-bloomington-mn,26.10,gna
Bloomsburg,geriatric-nursing-assistant-per-diem-prn-bloomsburg-pa,25.38,gna
Blountstown,geriatric-nursing-assistant-per-diem-prn-blountstown-fl,26.13,gna
Blowing Rock,geriatric-nursing-assistant-per-diem-prn-blowing-rock-nc,25.17,gna
Blue River,geriatric-nursing-assistant-per-diem-prn-blue-river-or,25.87,gna
Blue Springs,geriatric-nursing-assistant-per-diem-prn-blue-springs-mo,25.84,gna
Bluffton,geriatric-nursing-assistant-per-diem-prn-bluffton-sc,25.23,gna
Bly,geriatric-nursing-assistant-per-diem-prn-bly-or,25.96,gna
Boardman,geriatric-nursing-assistant-per-diem-prn-boardman-or,25.41,gna
Boca Raton,geriatric-nursing-assistant-per-diem-prn-boca-raton-fl,25.47,gna
Boerne,geriatric-nursing-assistant-per-diem-prn-boerne-tx,25.32,gna
Bogata,geriatric-nursing-assistant-per-diem-prn-bogata-tx,25.61,gna
Boise City,geriatric-nursing-assistant-per-diem-prn-boise-city-id,25.45,gna
Boise ID,geriatric-nursing-assistant-per-diem-prn-boise-id,26.11,gna
Bolingbrook IL,geriatric-nursing-assistant-per-diem-prn-bolingbrook-il,25.43,gna
Bonham,geriatric-nursing-assistant-per-diem-prn-bonham-tx,25.64,gna
Bonifay,geriatric-nursing-assistant-per-diem-prn-bonifay-fl,25.78,gna
Bonita Springs,geriatric-nursing-assistant-per-diem-prn-bonita-springs-fl,25.37,gna
Bonners Ferry,geriatric-nursing-assistant-per-diem-prn-bonners-ferry-id,25.25,gna
