name,slug,pay,license
Austin NV,respiratory-therapist-per-diem-prn-austin-nv,51.59,rt
Austintown,respiratory-therapist-per-diem-prn-austintown-oh,53.78,rt
Avalon,respiratory-therapist-per-diem-prn-avalon-ca,51.59,rt
Ave Maria,respiratory-therapist-per-diem-prn-ave-maria-fl,51.59,rt
Aventura,respiratory-therapist-per-diem-prn-aventura-fl,52.67,rt
Avinger,respiratory-therapist-per-diem-prn-avinger-tx,47.34,rt
Avon,respiratory-therapist-per-diem-prn-avon-oh,52.95,rt
Avon CO,respiratory-therapist-per-diem-prn-avon-co,55.73,rt
Avon CT,respiratory-therapist-per-diem-prn-avon-ct,47.79,rt
Avon Lake,respiratory-therapist-per-diem-prn-avon-lake-oh,53.26,rt
Avon Park,respiratory-therapist-per-diem-prn-avon-park-fl,47.79,rt
Avondale AZ,respiratory-therapist-per-diem-prn-avondale-az,47.79,rt
Avondale CO,respiratory-therapist-per-diem-prn-avondale-co,46.96,rt
Axtell,respiratory-therapist-per-diem-prn-axtell-ne,48.46,rt
Azle,respiratory-therapist-per-diem-prn-azle-tx,48.46,rt
Babylon town,respiratory-therapist-per-diem-prn-babylon-town-ny,53.33,rt
Bacliff,respiratory-therapist-per-diem-prn-bacliff-tx,48.46,rt
Bad Axe,respiratory-therapist-per-diem-prn-bad-axe-mi,49.11,rt
Badger,respiratory-therapist-per-diem-prn-badger-ak,50.66,rt
Bagdad,respiratory-therapist-per-diem-prn-bagdad-az,49.11,rt
Bailey,respiratory-therapist-per-diem-prn-bailey-co,49.31,rt
BAINBRIDGE ISLAND,respiratory-therapist-per-diem-prn-bainbridge-island-wa,49.31,rt
Baird,respiratory-therapist-per-diem-prn-baird-tx,49.31,rt
Baker,respiratory-therapist-per-diem-prn-baker-wv,45.79,rt
Baker City,respiratory-therapist-per-diem-prn-baker-city-or,47.99,rt
Bakersfield,respiratory-therapist-per-diem-prn-bakersfield-ca,51.95,rt
Balch Springs,respiratory-therapist-per-diem-prn-balch-springs-tx,46.94,rt
Ballinger,respiratory-therapist-per-diem-prn-ballinger-tx,49.71,rt
Ballwin,respiratory-therapist-per-diem-prn-ballwin-mo,48.21,rt
Baltimore,respiratory-therapist-per-diem-prn-baltimore-md-aa152,52.87,rt
Baltimore MD,respiratory-therapist-per-diem-prn-baltimore-md,48.21,rt
Bandera,respiratory-therapist-per-diem-prn-bandera-tx,50.61,rt
Bandon,respiratory-therapist-per-diem-prn-bandon-or,48.54,rt
Bangor,respiratory-therapist-per-diem-prn-bangor-me,52.94,rt
Bangs,respiratory-therapist-per-diem-prn-bangs-tx,47.08,rt
Bar Harbor,respiratory-therapist-per-diem-prn-bar-harbor-me,48.74,rt
Barberton,respiratory-therapist-per-diem-prn-barberton-oh,53.57,rt
Bardstown,respiratory-therapist-per-diem-prn-bardstown-ky,52.67,rt
Barnsdall,respiratory-therapist-per-diem-prn-barnsdall-ok,52.67,rt
Barnstable Town,respiratory-therapist-per-diem-prn-barnstable-town-ma,54.78,rt
Barre,respiratory-therapist-per-diem-prn-barre-vt,47.99,rt
Barre city,respiratory-therapist-per-diem-prn-barre-city-vt,52.95,rt
Barre town,respiratory-therapist-per-diem-prn-barre-town-vt,53.57,rt
