name,slug,pay,license
Auburn WA,registered-nurse-per-diem-prn-auburn-wa,53.93,rn
Auburndale,registered-nurse-per-diem-prn-auburndale-fl,50.07,rn
Augusta,registered-nurse-per-diem-prn-augusta-me,52.26,rn
Augusta GA,registered-nurse-per-diem-prn-augusta-ga,52.89,rn
Aumsville,registered-nurse-per-diem-prn-aumsville-or,53.93,rn
Aurora,registered-nurse-per-diem-prn-aurora-il,54.98,rn
Aurora CO,registered-nurse-per-diem-prn-aurora-co,46.87,rn
Aurora East Ridge - Ptarmigan Park,registered-nurse-per-diem-prn-aurora-east-ridge-ptarmigan-park-co,51.79,rn
Aurora Heather Gardens,registered-nurse-per-diem-prn-aurora-heather-gardens-co,49.39,rn
Austin NV,registered-nurse-per-diem-prn-austin-nv,53.93,rn
Austin TX,per-diem-austin-tx,49.15,rn
Austintown,registered-nurse-per-diem-prn-austintown-oh,53.78,rn
Avalon,registered-nurse-per-diem-prn-avalon-ca,50.07,rn
Ave Maria,registered-nurse-per-diem-prn-ave-maria-fl,50.07,rn
Aventura,registered-nurse-per-diem-prn-aventura-fl,50.07,rn
Avinger,registered-nurse-per-diem-prn-avinger-tx,50.07,rn
Avon,registered-nurse-per-diem-prn-avon-oh,52.95,rn
Avon CO,registered-nurse-per-diem-prn-avon-co,50.07,rn
Avon CT,registered-nurse-per-diem-prn-avon-ct,52.04,rn
Avon Lake,registered-nurse-per-diem-prn-avon-lake-oh,53.26,rn
Avon Park,registered-nurse-per-diem-prn-avon-park-fl,50.07,rn
Avondale AZ,registered-nurse-per-diem-prn-avondale-az,74.46,rn
Avondale CO,registered-nurse-per-diem-prn-avondale-co,50.07,rn
Axtell,registered-nurse-per-diem-prn-axtell-ne,71.34,rn
Azle,registered-nurse-per-diem-prn-azle-tx,50.07,rn
Babylon town,registered-nurse-per-diem-prn-babylon-town-ny,53.33,rn
Bacliff,registered-nurse-per-diem-prn-bacliff-tx,50.07,rn
Bad Axe,registered-nurse-per-diem-prn-bad-axe-mi,50.07,rn
Badger,registered-nurse-per-diem-prn-badger-ak,50.66,rn
Bagdad,registered-nurse-per-diem-prn-bagdad-az,74.46,rn
Bailey,registered-nurse-per-diem-prn-bailey-co,50.07,rn
BAINBRIDGE ISLAND,registered-nurse-per-diem-prn-bainbridge-island-wa,50.13,rn
Baird,registered-nurse-per-diem-prn-baird-tx,50.07,rn
Baker,registered-nurse-per-diem-prn-baker-wv,53.94,rn
Baker City,registered-nurse-per-diem-prn-baker-city-or,53.93,rn
Bakersfield CA,registered-nurse-per-diem-prn-bakersfield-ca,51.95,rn
Balch Springs,registered-nurse-per-diem-prn-balch-springs-tx,50.07,rn
Ballinger,registered-nurse-per-diem-prn-ballinger-tx,50.07,rn
Ballwin MO,registered-nurse-per-diem-prn-ballwin-mo,50.07,rn
Baltimore,registered-nurse-per-diem-prn-baltimore-md,52.87,rn
Baltimore MD,per-diem-baltimore-md,46.66,rn
Bandera,registered-nurse-per-diem-prn-bandera-tx,50.07,rn
Bandon,registered-nurse-per-diem-prn-bandon-or,53.93,rn
Bangor,registered-nurse-per-diem-prn-bangor-me,71.34,rn
Bangs,registered-nurse-per-diem-prn-bangs-tx,50.07,rn
Bar Harbor,registered-nurse-per-diem-prn-bar-harbor-me,71.34,rn
Barberton,registered-nurse-per-diem-prn-barberton-oh,53.57,rn
Bardstown KY,registered-nurse-per-diem-prn-bardstown-ky,50.07,rn
Barnsdall,registered-nurse-per-diem-prn-barnsdall-ok,50.13,rn
Barnstable Town,registered-nurse-per-diem-prn-barnstable-town-ma,54.78,rn
Barre,registered-nurse-per-diem-prn-barre-vt,53.94,rn
Barre city,registered-nurse-per-diem-prn-barre-city-vt,52.95,rn
Barre town,registered-nurse-per-diem-prn-barre-town-vt,53.57,rn
Bartlesville,registered-nurse-per-diem-prn-bartlesville-ok,48.89,rn
Bartlett,registered-nurse-per-diem-prn-bartlett-tn,51.87,rn
Bartlett,registered-nurse-per-diem-prn-bartlett-tx,50.07,rn
Barton,registered-nurse-per-diem-prn-barton-vt,62.81,rn
Bartow,registered-nurse-per-diem-prn-bartow-fl,50.07,rn
Basalt,registered-nurse-per-diem-prn-basalt-co,50.07,rn
Basking Ridge NJ,registered-nurse-per-diem-prn-basking-ridge-nj,50.98,rn
Bastrop,registered-nurse-per-diem-prn-bastrop-tx,50.07,rn
Batavia,registered-nurse-per-diem-prn-batavia-ny,50.07,rn
Batesville,registered-nurse-per-diem-prn-batesville-ar,52.04,rn
Baton Rouge LA,registered-nurse-per-diem-prn-baton-rouge-la,50.07,rn
Battle Creek,registered-nurse-per-diem-prn-battle-creek-mi,50.07,rn
Battle Ground,registered-nurse-per-diem-prn-battle-ground-wa,53.93,rn
Battle Mountain,registered-nurse-per-diem-prn-battle-mountain-nv,53.93,rn
Bay City MI,registered-nurse-per-diem-prn-bay-city-mi,50.07,rn
Bay City TX,registered-nurse-per-diem-prn-bay-city-tx,50.07,rn
Bay Harbor Islands,registered-nurse-per-diem-prn-bay-harbor-islands-fl,50.07,rn
Bayou Cane,registered-nurse-per-diem-prn-bayou-cane-la,51.92,rn
Baytown,registered-nurse-per-diem-prn-baytown-tx,50.07,rn
Bayville,registered-nurse-per-diem-prn-bayville-nj,54.87,rn
Bear,registered-nurse-per-diem-prn-bear-de,54.66,rn
Beatrice,registered-nurse-per-diem-prn-beatrice-ne,71.34,rn
Beatty,registered-nurse-per-diem-prn-beatty-nv,53.93,rn
Beaumont,registered-nurse-per-diem-prn-beaumont-tx,50.07,rn
Beaver,registered-nurse-per-diem-prn-beaver-ut,53.93,rn
Beavercreek,registered-nurse-per-diem-prn-beavercreek-oh,54.89,rn
Beaverton,registered-nurse-per-diem-prn-beaverton-or,53.93,rn
Becket,registered-nurse-per-diem-prn-becket-ma,50.07,rn
Beckley,registered-nurse-per-diem-prn-beckley-wv,48.65,rn
Bedford NH,registered-nurse-per-diem-prn-bedford-nh,71.34,rn
Bedford TX,registered-nurse-per-diem-prn-bedford-tx,50.07,rn
Bedias,registered-nurse-per-diem-prn-bedias-tx,50.07,rn
Bee Cave,registered-nurse-per-diem-prn-bee-cave-tx,50.07,rn
Beecher,registered-nurse-per-diem-prn-beecher-il,51.11,rn
Beeville,registered-nurse-per-diem-prn-beeville-tx,50.07,rn
Bel Air South,registered-nurse-per-diem-prn-bel-air-south-md,52.98,rn
Belfast,registered-nurse-per-diem-prn-belfast-me,71.34,rn
Belgrade,registered-nurse-per-diem-prn-belgrade-mt,51.11,rn
Bell,registered-nurse-per-diem-prn-bell-ca,51.08,rn
Bell,registered-nurse-per-diem-prn-bell-fl,50.07,rn
Bella Vista,registered-nurse-per-diem-prn-bella-vista-ar,51.58,rn
Bellaire,registered-nurse-per-diem-prn-bellaire-tx,50.07,rn
Belle Fourche,registered-nurse-per-diem-prn-belle-fourche-sd,53.93,rn
Belle Glade,registered-nurse-per-diem-prn-belle-glade-fl,50.07,rn
Belle Plaine IA,registered-nurse-per-diem-prn-belle-plaine-ia,50.07,rn
Belleair,registered-nurse-per-diem-prn-belleair-fl,50.07,rn
Belleview FL,registered-nurse-per-diem-prn-belleview-fl,50.07,rn
Belleville,registered-nurse-per-diem-prn-belleville-il-4ef76,50.07,rn
Belleville KS,registered-nurse-per-diem-prn-belleville-ks,71.34,rn
Bellevue,registered-nurse-per-diem-prn-bellevue-ne,51.65,rn
Bellevue IA,registered-nurse-per-diem-prn-bellevue-ia,50.07,rn
Bellevue ID,registered-nurse-per-diem-prn-bellevue-id,50.07,rn
Bellevue WA,registered-nurse-per-diem-prn-bellevue-wa,74.46,rn
Bellflower,registered-nurse-per-diem-prn-bellflower-ca,50.07,rn
Bellingham,registered-nurse-per-diem-prn-bellingham-wa,54.92,rn
Bellmead,registered-nurse-per-diem-prn-bellmead-tx,50.07,rn
Bellville,registered-nurse-per-diem-prn-bellville-tx,50.07,rn
Bellvue,registered-nurse-per-diem-prn-bellvue-id,50.07,rn
Beloit,registered-nurse-per-diem-prn-beloit-wi,62.81,rn
Belton MO,registered-nurse-per-diem-prn-belton-mo,71.34,rn
Belton TX,registered-nurse-per-diem-prn-belton-tx,50.07,rn
Benavides,registered-nurse-per-diem-prn-benavides-tx,50.07,rn
Benbrook,registered-nurse-per-diem-prn-benbrook-tx,50.07,rn
Bend OR,registered-nurse-per-diem-prn-bend-or,53.93,rn
Bennington,registered-nurse-per-diem-prn-bennington-vt,52.69,rn
Bensalem,registered-nurse-per-diem-prn-bensalem-pa,51.31,rn
Benson,registered-nurse-per-diem-prn-benson-az,74.46,rn
Benton,registered-nurse-per-diem-prn-benton-ar,51.87,rn
Bentonville,registered-nurse-per-diem-prn-bentonville-ar,51.26,rn
Bergenfield NJ,registered-nurse-per-diem-prn-bergenfield-nj,53.49,rn
Berlin,registered-nurse-per-diem-prn-berlin-nh,71.34,rn
Berryville,registered-nurse-per-diem-prn-berryville-va,53.49,rn
Berthoud CO,registered-nurse-per-diem-prn-berthoud-co,50.07,rn
Bertram,registered-nurse-per-diem-prn-bertram-tx,50.07,rn
Berwyn,registered-nurse-per-diem-prn-berwyn-il,48.73,rn
Bessemer,registered-nurse-per-diem-prn-bessemer-al,49.73,rn
Bethany,registered-nurse-per-diem-prn-bethany-ok,50.07,rn
Bethany,registered-nurse-per-diem-prn-bethany-or,49.33,rn
Bethel,registered-nurse-per-diem-prn-bethel-ak,53.93,rn
Bethel Park,registered-nurse-per-diem-prn-bethel-park-pa,50.66,rn
Bethesda,registered-nurse-per-diem-prn-bethesda-md-5825e,52.89,rn
Bethesda MD,registered-nurse-per-diem-prn-bethesda-md,71.34,rn
Bethlehem City,registered-nurse-per-diem-prn-bethlehem-city-pa,50.89,rn
Bethlehem PA,registered-nurse-per-diem-prn-bethlehem-pa,53.93,rn
Bethlehem West Side,registered-nurse-per-diem-prn-bethlehem-west-side-pa,50.73,rn
Bettendorf IA,registered-nurse-per-diem-prn-bettendorf-ia,50.07,rn
Beverly,registered-nurse-per-diem-prn-beverly-ma,50.07,rn
Beverly Hills FL,registered-nurse-per-diem-prn-beverly-hills-fl,50.07,rn
Bicknell,registered-nurse-per-diem-prn-bicknell-in-4ec7e,50.07,rn
Bicknell,registered-nurse-per-diem-prn-bicknell-ut,53.93,rn
Biddeford,registered-nurse-per-diem-prn-biddeford-me,50.65,rn
Big Bear,registered-nurse-per-diem-prn-big-bear-ca,50.07,rn
Big Lake,registered-nurse-per-diem-prn-big-lake-tx,50.07,rn
Big Spring,registered-nurse-per-diem-prn-big-spring-tx,50.07,rn
Big Wells,registered-nurse-per-diem-prn-big-wells-tx,50.07,rn
Billings MT,registered-nurse-per-diem-prn-billings-mt,50.04,rn
Biloxi,registered-nurse-per-diem-prn-biloxi-ms,50.73,rn
Birmingham,registered-nurse-per-diem-prn-birmingham-al,50.07,rn
Bisbee,registered-nurse-per-diem-prn-bisbee-az,74.46,rn
Biscoe RN,registered-nurse-per-diem-prn-biscoe-nc,53.07,rn
Bishopville SC,registered-nurse-per-diem-prn-bishopville-sc,53.93,rn
Bismarck,registered-nurse-per-diem-prn-bismarck-nd,71.34,rn
Bixby,registered-nurse-per-diem-prn-bixby-ok,48.98,rn
Black Hawk,registered-nurse-per-diem-prn-black-hawk-co,50.07,rn
Blackfoot ID,registered-nurse-per-diem-prn-blackfoot-id,50.07,rn
Blacksburg,registered-nurse-per-diem-prn-blacksburg-va,50.04,rn
Blaine,registered-nurse-per-diem-prn-blaine-mn,49.78,rn
Blanding,registered-nurse-per-diem-prn-blanding-ut,53.93,rn
Bloomfield,registered-nurse-per-diem-prn-bloomfield-ct,52.04,rn
Bloomington,registered-nurse-per-diem-prn-bloomington-il,48.58,rn
Bloomington,registered-nurse-per-diem-prn-bloomington-in,49.75,rn
Bloomington,registered-nurse-per-diem-prn-bloomington-mn,49.43,rn
Bloomsburg PA,registered-nurse-per-diem-prn-bloomsburg-pa,53.93,rn
Blountstown,registered-nurse-per-diem-prn-blountstown-fl,50.07,rn
Blowing Rock NC,registered-nurse-per-diem-prn-blowing-rock-nc,51.87,rn
Blue River,registered-nurse-per-diem-prn-blue-river-or,53.93,rn
Blue Springs,registered-nurse-per-diem-prn-blue-springs-mo,49.92,rn
Bluffton SC,registered-nurse-per-diem-prn-bluffton-sc,50.26,rn
Bly,registered-nurse-per-diem-prn-bly-or,53.93,rn
Boardman,registered-nurse-per-diem-prn-boardman-or,53.93,rn
Boca Raton,registered-nurse-per-diem-prn-boca-raton-fl,50.07,rn
Boerne,registered-nurse-per-diem-prn-boerne-tx,50.07,rn
Bogata,registered-nurse-per-diem-prn-bogata-tx,50.07,rn
Boise City,registered-nurse-per-diem-prn-boise-city-id,54.95,rn
Boise ID,registered-nurse-per-diem-prn-boise-id,53.26,rn
Bolingbrook IL,registered-nurse-per-diem-prn-bolingbrook-il,50.07,rn
Bonham,registered-nurse-per-diem-prn-bonham-tx,50.07,rn
Bonifay,registered-nurse-per-diem-prn-bonifay-fl,50.07,rn
Bonita Springs FL,registered-nurse-per-diem-prn-bonita-springs-fl,50.07,rn
Bonners Ferry,registered-nurse-per-diem-prn-bonners-ferry-id,50.07,rn
Booker,registered-nurse-per-diem-prn-booker-tx,50.07,rn
Boone NC,registered-nurse-per-diem-prn-boone-nc,71.34,rn
Borger,registered-nurse-per-diem-prn-borger-tx,50.07,rn
Bossier City LA,registered-nurse-per-diem-prn-bossier-city-la,50.07,rn
Boston,registered-nurse-per-diem-prn-boston-ma,56.38,rn
Bothell,registered-nurse-per-diem-prn-bothell-wa,48.75,rn
Boulder,registered-nurse-per-diem-prn-boulder-co,46.87,rn
Boulder City NV,registered-nurse-per-diem-prn-boulder-city-nv,53.93,rn
Bountiful,registered-nurse-per-diem-prn-bountiful-ut,53.93,rn
Bourbon MO,registered-nurse-per-diem-prn-bourbon-mo,50.07,rn
Bouse,registered-nurse-per-diem-prn-bouse-az,74.46,rn
Bowie,registered-nurse-per-diem-prn-bowie-md,52.92,rn
Bowie TX,registered-nurse-per-diem-prn-bowie-tx,50.07,rn
Bowling Green KY,registered-nurse-per-diem-prn-bowling-green-ky,71.34,rn
Bowling Green OH,registered-nurse-per-diem-prn-bowling-green-oh,53.67,rn
Boynton Beach,registered-nurse-per-diem-prn-boynton-beach-fl,50.07,rn
Bozeman MT,registered-nurse-per-diem-prn-bozeman-mt,71.34,rn
Bozrah,registered-nurse-per-diem-prn-bozrah-ct,50.65,rn
Brackenridge,registered-nurse-per-diem-prn-brackenridge-pa,48.65,rn
Brackettville,registered-nurse-per-diem-prn-brackettville-tx,50.07,rn
Braden River,registered-nurse-per-diem-prn-braden-river-fl,50.11,rn
Bradenton FL,registered-nurse-per-diem-prn-bradenton-fl,50.11,rn
Brady,registered-nurse-per-diem-prn-brady-tx,50.11,rn
Brandon,registered-nurse-per-diem-prn-brandon-fl,50.11,rn
Brandon,registered-nurse-per-diem-prn-brandon-ms,51.57,rn
Branford,registered-nurse-per-diem-prn-branford-fl,50.11,rn
Brattleboro,registered-nurse-per-diem-prn-brattleboro-vt,62.81,rn
Breckenridge CO,registered-nurse-per-diem-prn-breckenridge-co,50.11,rn
Breckenridge TX,registered-nurse-per-diem-prn-breckenridge-tx,50.11,rn
Bremerton,registered-nurse-per-diem-prn-bremerton-wa,48.87,rn
Bremond,registered-nurse-per-diem-prn-bremond-tx,50.11,rn
Brenham,registered-nurse-per-diem-prn-brenham-tx,50.11,rn
Brentwood,registered-nurse-per-diem-prn-brentwood-nh,71.34,rn
Brentwood,registered-nurse-per-diem-prn-brentwood-tn,51.65,rn
Brevard NC,registered-nurse-per-diem-prn-brevard-nc,71.34,rn
Brick NJ,registered-nurse-per-diem-prn-brick-nj,50.11,rn
Brick Township,registered-nurse-per-diem-prn-brick-township-nj,50.11,rn
Bridge City,registered-nurse-per-diem-prn-bridge-city-tx,50.11,rn
Bridgeport,registered-nurse-per-diem-prn-bridgeport-ct,53.57,rn
Bridgeport TX,registered-nurse-per-diem-prn-bridgeport-tx,50.11,rn
Bridgeport WV,registered-nurse-per-diem-prn-bridgeport-wv,62.81,rn
Bridgeton,registered-nurse-per-diem-prn-bridgeton-nj,50.89,rn
Bridgewater,registered-nurse-per-diem-prn-bridgewater-nj,50.98,rn
Brigham City UT,registered-nurse-per-diem-prn-brigham-city-ut,53.93,rn
Brighton CO,registered-nurse-per-diem-prn-brighton-co,50.11,rn
Bristol,registered-nurse-per-diem-prn-bristol-ct,53.58,rn
