name,slug,pay,license
Eagle Mountain,per-diem-eagle-mountain-ut,52.26,rn med surg
Eagle Pass,per-diem-eagle-pass-tx,51.45,rn med surg
East Orange,per-diem-east-orange-nj,51.01,rn med surg
East Wenatchee,per-diem-east-wenatchee-or,51.45,rn med surg
Eastland,per-diem-eastland-tx,51.45,rn med surg
Easton,per-diem-easton-md,50.98,rn med surg
Eden,per-diem-eden-tx,51.78,rn med surg
Edinburg,per-diem-edinburg-tx,51.11,rn med surg
Edmonds,per-diem-edmonds-wa,51.45,rn med surg
Edna,per-diem-edna-tx,51.01,rn med surg
Edwards,per-diem-edwards-co,51.78,rn med surg
Edwardsville,per-diem-edwardsville-il,51.11,rn med surg
Effingham,per-diem-effingham-il,55.98,rn med surg
El Campo,per-diem-el-campo-tx,51.11,rn med surg
El Paso West Central El Paso,per-diem-el-paso-west-central-el-paso-tx,51.89,rn med surg
Electra,per-diem-electra-tx,50.98,rn med surg
Elgin,per-diem-elgin-il,48.66,rn med surg
Elizabethtown,per-diem-elizabethtown-ky,50.69,rn med surg
Elk Grove,per-diem-elk-grove-ca,52.58,rn med surg
Elk Horn,per-diem-elk-horn-ia,50.98,rn med surg
Ellenton,per-diem-ellenton-fl,51.45,rn med surg
Ellsworth,per-diem-ellsworth-me,50.98,rn med surg
Elmhurst IL,per-diem-elmhurst-il,51.78,rn med surg
Elyria,per-diem-elyria-nd,51.45,rn med surg
Encinitas,per-diem-encinitas-ca,51.78,rn med surg
Enterprise,per-diem-enterprise-al,49.65,rn med surg
Enterprise,per-diem-enterprise-nv,51.89,rn med surg
Erie,per-diem-erie-pa,51.57,rn med surg
Escondido CA,per-diem-escondido-ca,50.98,rn med surg
Eugene,per-diem-eugene-or,51.11,rn med surg
Euless,per-diem-euless-tx,51.11,rn med surg
Evans GA,per-diem-evans-ga,52.87,rn med surg
Evansville,per-diem-evansville-in,49.57,rn med surg
Evergreen,per-diem-evergreen-co,51.45,rn med surg
Fabens,per-diem-fabens-tx,51.45,rn med surg
Fairfax VA,per-diem-fairfax-va,51.78,rn med surg
Fairfield,per-diem-fairfield-ct,53.87,rn med surg
Fairfield TX,per-diem-fairfield-tx,54.98,rn med surg
Fallon,per-diem-fallon-nv,51.78,rn med surg
Falls Church,per-diem-falls-church-va,51.11,rn med surg
Farmers Branch,per-diem-farmers-branch-tx,51.01,rn med surg
Farmersville,per-diem-farmersville-tx,51.78,rn med surg
Farmington UT,per-diem-farmington-ut,55.98,rn med surg
Fayetteville,per-diem-fayetteville-ar,50.89,rn med surg
Fayetteville,per-diem-fayetteville-nc,54.65,rn med surg
Federal Way,per-diem-federal-way-wa,51.11,rn med surg
Ferndale,per-diem-ferndale-wa,51.72,rn med surg
Ferry Pass,per-diem-ferry-pass-fl,48.57,rn med surg
Fillmore,per-diem-fillmore-ut,50.98,rn med surg
Findlay,per-diem-findlay-oh,51.78,rn med surg
Fishers,per-diem-fishers-in,49.66,rn med surg
Flagstaff,per-diem-flagstaff-az,51.45,rn med surg
Florence AZ,per-diem-florence-az,50.98,rn med surg
Florence SC,per-diem-florence-sc,51.01,rn med surg
Florida City,per-diem-florida-city-fl,51.45,rn med surg
Flower Mound,per-diem-flower-mound-tx,50.98,rn med surg
Flowery Branch,per-diem-flowery-branch-ga,51.78,rn med surg
Forest Hill TX,per-diem-forest-hill-tx,51.11,rn med surg
Forest Park,per-diem-forest-park-oh,51.89,rn med surg
