name,slug,pay,license
Atlanta South Downtown,certified-medication-aide-per-diem-prn-atlanta-south-downtown-ga,26.00,cma
Atlantic,certified-medication-aide-per-diem-prn-atlantic-ia,25.64,cma
Atlantic Beach,certified-medication-aide-per-diem-prn-atlantic-beach-fl,25.43,cma
Atlantic City,certified-medication-aide-per-diem-prn-atlantic-city-nj,25.99,cma
Atlantis,certified-medication-aide-per-diem-prn-atlantis-fl,25.78,cma
Attalla,certified-medication-aide-per-diem-prn-attalla-al,25.37,cma
Attleboro,certified-medication-aide-per-diem-prn-attleboro-ma,25.95,cma
Atwood,certified-medication-aide-per-diem-prn-atwood-ks,26.18,cma
Aubrey,certified-medication-aide-per-diem-prn-aubrey-tx,25.25,cma
Auburn,certified-medication-aide-per-diem-prn-auburn-al,25.75,cma
Auburn,certified-medication-aide-per-diem-prn-auburn-me,25.61,cma
Auburn IN,certified-medication-aide-per-diem-prn-auburn-in,26.18,cma
Auburn NY,certified-medication-aide-per-diem-prn-auburn-ny,25.50,cma
Auburn WA,certified-medication-aide-per-diem-prn-auburn-wa,25.75,cma
Auburndale,certified-medication-aide-per-diem-prn-auburndale-fl,25.20,cma
Augusta,certified-medication-aide-per-diem-prn-augusta-ga,25.30,cma
Augusta,certified-medication-aide-per-diem-prn-augusta-me,25.50,cma
Aumsville,certified-medication-aide-per-diem-prn-aumsville-or,26.10,cma
Aurora,certified-medication-aide-per-diem-prn-aurora-co,25.35,cma
Aurora,certified-medication-aide-per-diem-prn-aurora-il,25.67,cma
Aurora East Ridge - Ptarmigan Park,certified-medication-aide-per-diem-prn-aurora-east-ridge-ptarmigan-park-co,25.95,cma
Aurora Heather Gardens,certified-medication-aide-per-diem-prn-aurora-heather-gardens-co,25.10,cma
Austin NV,certified-medication-aide-per-diem-prn-austin-nv,25.40,cma
Austin TX,certified-medication-aide-per-diem-prn-austin-tx,25.05,cma
Austintown,certified-medication-aide-per-diem-prn-austintown-oh,25.03,cma
Avalon,certified-medication-aide-per-diem-prn-avalon-ca,25.85,cma
Ave Maria,certified-medication-aide-per-diem-prn-ave-maria-fl,26.00,cma
Aventura,certified-medication-aide-per-diem-prn-aventura-fl,25.30,cma
Avinger,certified-medication-aide-per-diem-prn-avinger-tx,25.45,cma
Avon,certified-medication-aide-per-diem-prn-avon-oh,25.03,cma
Avon CO,certified-medication-aide-per-diem-prn-avon-co,25.57,cma
Avon CT,certified-medication-aide-per-diem-prn-avon-ct,25.68,cma
Avon Lake,certified-medication-aide-per-diem-prn-avon-lake-oh,25.95,cma
