name,slug,pay,license
Horn Lake,per-diem-horn-lake-ms,51.31,rn icu
Hot Springs,per-diem-hot-springs-ar,51.75,rn icu
Houston,per-diem-houston-tx,51.78,rn icu
Hudson OH,per-diem-hudson-oh,52.65,rn icu
Huntington,per-diem-huntington-wv,48.11,rn icu
Huntsville,per-diem-huntsville-al,51.11,rn icu
Idaho Falls,per-diem-idaho-falls-id,51.45,rn icu
Independence MO,per-diem-independence-mo,51.11,rn icu
Indianapolis,per-diem-indianapolis-in,51.45,rn icu
Issaquah,per-diem-issaquah-wa,50.98,rn icu
Jackson,per-diem-jackson-ms,51.11,rn icu
Jacksonville FL,per-diem-jacksonville-fl,51.45,rn icu
Jeffersontown,per-diem-jeffersontown-ky,50.82,rn icu
Jeffersonville,per-diem-jeffersonville-in,49.82,rn icu
Jersey City,per-diem-jersey-city-nj,51.11,rn icu
Jersey Village,per-diem-jersey-village-tx,51.45,rn icu
Johnstown,per-diem-johnstown-co,51.11,rn icu
Joliet,per-diem-joliet-il,48.31,rn icu
Jonesboro,per-diem-jonesboro-ar,50.95,rn icu
Jupiter,per-diem-jupiter-fl,51.45,rn icu
Kahului,per-diem-kahului-hi,54.69,rn icu
Kansas City KS,per-diem-kansas-city-ks,51.11,rn icu
Kansas City MO,per-diem-kansas-city-mo,54.98,rn icu
Kapolei,per-diem-kapolei-hi,54.73,rn icu
Keizer,per-diem-keizer-or,51.01,rn icu
Kelso WA,per-diem-kelso-wa,55.98,rn icu
Kenansville,per-diem-kenansville-nc,51.11,rn icu
Key Largo,per-diem-key-largo-fl,51.45,rn icu
Kiowa,per-diem-kiowa-co,51.78,rn icu
Kissimmee,per-diem-kissimmee-fl,51.45,rn icu
Knoxville,per-diem-knoxville-tn,51.57,rn icu
La Grange Park,per-diem-la-grange-park-il,51.45,rn icu
Lafayette CO,per-diem-lafayette-co,55.98,rn icu
Lafayette IA,per-diem-lafayette-la,51.78,rn icu
Lake Charles,per-diem-lake-charles-la,51.87,rn icu
Lake Ridge,per-diem-lake-ridge-va,54.65,rn icu
Lakeville,per-diem-lakeville-mn,49.67,rn icu
Lakewood,per-diem-lakewood-co,50.98,rn icu
Lakewood Ranch,per-diem-lakewood-ranch-fl,51.78,rn icu
Lancaster,per-diem-lancaster-ca,52.65,rn icu
Lansdale,per-diem-lansdale-pa,54.92,rn icu
Laredo,per-diem-laredo-tx,51.01,rn icu
Las Vegas,per-diem-las-vegas-nv,55.98,rn icu
Lawrenceville,per-diem-lawrenceville-ga,51.98,rn icu
Lawton,per-diem-lawton-ok,51.78,rn icu
Leadville,per-diem-leadville-co,51.11,rn icu
Lewiston ME,per-diem-lewiston-me,51.11,rn icu
Lighthouse Point,per-diem-lighthouse-point-fl,50.98,rn icu
Little Rock,per-diem-little-rock-ar,50.82,rn icu
Logan,per-diem-logan-ut,50.98,rn icu
Longmont,per-diem-longmont-co,51.11,rn icu
Longwood,per-diem-longwood-fl,50.98,rn icu
Los Angeles CA,per-diem-los-angeles-ca,51.45,rn icu
Los Lunas,per-diem-los-lunas-nm,53.57,rn icu
Louisville KY,per-diem-louisville-ky,51.78,rn icu
Loveland,per-diem-loveland-co,50.98,rn icu
Loxahatchee,per-diem-loxahatchee-fl,50.98,rn icu
Macclenny,per-diem-macclenny-fl,51.78,rn icu
Macon,per-diem-macon-ga,51.92,rn icu
Madison,per-diem-madison-al,49.26,rn icu
Madison,per-diem-madison-ms,50.95,rn icu
Madisonville,per-diem-madisonville-ky,51.26,rn icu
Maitland,per-diem-maitland-fl,51.45,rn icu
Maple Grove,per-diem-maple-grove-mn,49.69,rn icu
Marysville,per-diem-marysville-wa,51.11,rn icu
Maumee,per-diem-maumee-nd,51.45,rn icu
Mayfield Heights,per-diem-mayfield-heights-oh,51.95,rn icu
McKinney,per-diem-mc-kinney-tx,54.98,rn icu
Medina,per-diem-medina-oh,53.87,rn icu
Melbourne,per-diem-melbourne-fl,55.98,rn icu
Memphis,per-diem-memphis-tn,51.31,rn icu
Meridian,per-diem-meridian-id,50.98,rn icu
Merrillville,per-diem-merrillville-in,50.98,rn icu
Mesa,per-diem-mesa-az,51.11,rn icu
Miami,per-diem-miami-fl,51.78,rn icu
Miami Beach,per-diem-miami-beach-fl,51.78,rn icu
Miami Springs,per-diem-miami-springs-fl,51.45,rn icu
Middletown,per-diem-middletown-de,54.26,rn icu
Midland,per-diem-midland-tx,51.97,rn icu
Milford,per-diem-milford-ct,53.67,rn icu
Milpitas CA,per-diem-milpitas-ca,51.11,rn icu
Milwaukee,per-diem-milwaukee-wi,51.11,rn icu
Minneapolis,per-diem-minneapolis-mn,49.66,rn icu
Miramar Beach,per-diem-miramar-fl,51.45,rn icu
Missoula,per-diem-missoula-mt,51.43,rn icu
Missouri,per-diem-missouri-mo,51.78,rn icu
Mobile,per-diem-mobile-al,51.97,rn icu
Monroe LA,per-diem-monroe-la,51.45,rn icu
Monterey,per-diem-monterey-ca,50.98,rn icu
Montgomery,per-diem-montgomery-al,51.78,rn icu
Moon,per-diem-moon-pa,49.58,rn icu
Moreno Valley,per-diem-moreno-valley-ca,52.66,rn icu
Morgantown,per-diem-morgantown-wv,48.65,rn icu
Mount Pleasant,per-diem-mount-pleasant-sc,49.92,rn icu
Mountain Home ID,per-diem-mountain-home-id,51.11,rn icu
Mountain View AR,per-diem-mountain-view-ar,51.45,rn icu
Muncie,per-diem-muncie-in,49.11,rn icu
Muscatine,per-diem-muscatine-ia,53.66,rn icu
Nacogdoches,per-diem-nacogdoches-tx,51.45,rn icu
Nampa,per-diem-nampa-id,50.98,rn icu
Napa,per-diem-napa-ca,51.78,rn icu
Naperville,per-diem-naperville-il,48.57,rn icu
Naples,per-diem-naples-fl,51.97,rn icu
Nashville,per-diem-nashville-tn,50.98,rn icu
Naugatuck,per-diem-naugatuck-ct,53.95,rn icu
New Haven,per-diem-new-haven-ct,51.11,rn icu
New Iberia,per-diem-new-iberia-la,51.69,rn icu
New Orleans,per-diem-new-orleans-la,51.78,rn icu
New Rochelle,per-diem-new-rochelle-ny,54.57,rn icu
New york,per-diem-new-york-ny,51.01,rn icu
New York City,per-diem-new-york-city-ny,51.45,rn icu
Newark,per-diem-newark-nj,51.11,rn icu
Newark DE,per-diem-newark-de,51.78,rn icu
Newport News,per-diem-newport-news-va,53.95,rn icu
Niceville,per-diem-niceville-fl,51.78,rn icu
Nicholasville,per-diem-nicholasville-ky,50.78,rn icu
Nisswa,per-diem-nisswa-mn,50.98,rn icu
Norfolk,per-diem-norfolk-va,53.92,rn icu
Norman OK,per-diem-norman-ok,51.01,rn icu
Norristown,per-diem-norristown-pa,50.43,rn icu
North Bend,per-diem-north-bend-wa,51.45,rn icu
North Charleston,per-diem-north-charleston-sc,51.78,rn icu
North Fort Myers,per-diem-north-fort-myers-fl,54.43,rn icu
North Las Vegas,per-diem-north-las-vegas-nv,51.11,rn icu
North Lauderdale,per-diem-north-lauderdale-fl,54.31,rn icu
North Ridgeville,per-diem-north-ridgeville-oh,54.57,rn icu
Oak Hill,per-diem-oak-hill-fl,51.45,rn icu
Ocala FL,per-diem-ocala-fl,51.45,rn icu
Oklahoma City,per-diem-oklahoma-city-ok,50.98,rn icu
Oklahoma City Rock Knoll,per-diem-oklahoma-city-rock-knoll-ok,48.33,rn icu
Olathe,per-diem-olathe-ks,50.92,rn icu
Olive Branch,per-diem-olive-branch-ms,50.82,rn icu
Olney,per-diem-olney-md,55.98,rn icu
Omaha,per-diem-omaha-ne,51.45,rn icu
Orange County CA,per-diem-orange-county-ca,51.11,rn icu
Orem,per-diem-orem-ut,51.01,rn icu
Orlando FL,per-diem-orlando-fl,51.11,rn icu
Overland Park,per-diem-overland-park-ks,50.95,rn icu
Owensboro,per-diem-owensboro-ky,50.58,rn icu
Ozark,per-diem-ozark-mo,48.78,rn icu
Palisade,per-diem-palisade-co,51.45,rn icu
Palm Bay FL,per-diem-palm-bay-fl,51.45,rn icu
Palm Beach Gardens,per-diem-palm-beach-gardens-fl,51.78,rn icu
Palm Coast,per-diem-palm-coast-fl,51.01,rn icu
Palo Alto,per-diem-palo-alto-ca,51.45,rn icu
Paragould,per-diem-paragould-ar,51.33,rn icu
Parkersburg,per-diem-parkersburg-wv,48.67,rn icu
Parkland,per-diem-parkland-fl,51.11,rn icu
Parma Heights,per-diem-parma-heights-oh,52.26,rn icu
Parrish,per-diem-parrish-fl,50.98,rn icu
Paterson,per-diem-paterson-nj,51.11,rn icu
Pearl City,per-diem-pearl-city-hi,54.58,rn icu
Pearsall,per-diem-pearsall-tx,51.11,rn icu
Pella,per-diem-pella-ia,51.01,rn icu
Pembroke Pines,per-diem-pembroke-pines-fl,51.78,rn icu
Peyton,per-diem-peyton-co,51.45,rn icu
Phenix City,per-diem-phenix-city-al-033c0,50.98,rn icu
Philadelphia PA,per-diem-philadelphia-pa,51.78,rn icu
Phoenix,per-diem-phoenix-az,51.45,rn icu
Pickerington,per-diem-pickerington-oh,52.69,rn icu
Pine Hills,per-diem-pine-hills-fl,54.87,rn icu
Pittsburgh PA,per-diem-pittsburgh-pa,51.11,rn icu
Plant City,per-diem-plant-city-fl,55.98,rn icu
Pleasantville,per-diem-pleasantville-nj,51.11,rn icu
Pocatello ID,per-diem-pocatello-id,50.98,rn icu
Poinciana,per-diem-poinciana-fl,54.66,rn icu
Porter,per-diem-porter-tx,51.01,rn icu
Portland,per-diem-portland-or,50.98,rn icu
Portland ME,per-diem-portland-me,51.78,rn icu
Portsmouth,per-diem-portsmouth-va,54.57,rn icu
Post Falls,per-diem-post-falls-id,50.98,rn icu
Prattville,per-diem-prattville-al,49.87,rn icu
Prescott,per-diem-prescott-az,50.98,rn icu
Priest River,per-diem-priest-river-id,50.98,rn icu
Princeton,per-diem-princeton-wv,51.45,rn icu
Providence RI,per-diem-providence-ri,51.97,rn icu
Provo,per-diem-provo-ut,51.11,rn icu
Raleigh,per-diem-raleigh-nc,54.33,rn icu
Rancho Cucamonga,per-diem-rancho-cucamonga-ca-e32ed,51.11,rn icu
Raymore,per-diem-raymore-mo,48.73,rn icu
Redding,per-diem-redding-ca,51.11,rn icu
Reno,per-diem-reno-nv,51.97,rn icu
Reston VA,per-diem-reston-va,51.11,rn icu
Richfield,per-diem-richfield-mn,50.58,rn icu
Richfield,per-diem-richfield-ut,55.98,rn icu
Richland,per-diem-richland-wa,51.11,rn icu
RICHMOND,per-diem-richmond,51.45,rn icu
Richmond VA,per-diem-richmond-va,51.11,rn icu
Ripley,per-diem-ripley-wv,50.98,rn icu
