name,slug,pay,license
Fayetteville,per-diem-fayetteville-ar,50.89,rn er
Fayetteville,per-diem-fayetteville-nc,54.65,rn er
Ferndale,per-diem-ferndale-wa,50.69,rn er
Ferry Pass,per-diem-ferry-pass-fl,48.57,rn er
Fishers,per-diem-fishers-in,49.66,rn er
Florence,per-diem-florence-al,49.66,rn er
Florence,per-diem-florence-ky,50.67,rn er
Florissant,per-diem-florissant-mo,49.82,rn er
Forest Park,per-diem-forest-park-oh,51.89,rn er
Foresthill,per-diem-foresthill-ca,51.11,rn er
Forney,per-diem-forney-tx,50.98,rn er
Fort Collins,per-diem-fort-collins-co,50.98,rn er
Fort Mill,per-diem-fort-mill-sc,50.75,rn er
Fort Smith,per-diem-fort-smith-ar,51.78,rn er
Fort Wayne,per-diem-fort-wayne-in,51.45,rn er
Fort Worth,per-diem-fort-worth-tx,51.45,rn er
Fountain Inn,per-diem-fountain-inn-sc,50.67,rn er
Fountainebleau,per-diem-fountainebleau-fl,54.95,rn er
Four Corners,per-diem-four-corners-fl,54.65,rn er
Fowler,per-diem-fowler-co,51.78,rn er
Fred,per-diem-fred-tx,55.98,rn er
Frederick,per-diem-frederick-md-a5254,52.65,rn er
Frederick MD,per-diem-frederick-md,51.11,rn er
Freeport FL,per-diem-freeport-fl,50.98,rn er
Fresno CA,per-diem-fresno-ca,51.45,rn er
Frisco CO,per-diem-frisco-co,51.78,rn er
Frisco TX,per-diem-frisco-tx,51.01,rn er
Fruita,per-diem-fruita-co,51.45,rn er
Gaithersburg,per-diem-gaithersburg-md,52.78,rn er
Ganado AZ,per-diem-ganado-az,51.01,rn er
Ganado TX,per-diem-ganado-tx,51.78,rn er
Gardner,per-diem-gardner-ks,50.58,rn er
Garfield Heights,per-diem-garfield-heights-oh,53.69,rn er
Gary,per-diem-gary-in,49.33,rn er
George,per-diem-george-ia,50.98,rn er
Georgetown,per-diem-georgetown-de,52.92,rn er
Georgetown,per-diem-georgetown-ky,50.11,rn er
Gifford,per-diem-gifford-il,50.98,rn er
Gladstone,per-diem-gladstone-mo,49.57,rn er
Glen Burnie,per-diem-glen-burnie-md,51.78,rn er
Goldsboro,per-diem-goldsboro-nc,48.69,rn er
Goose Creek,per-diem-goose-creek-sc,49.98,rn er
Gordon,per-diem-gordon-tx,51.78,rn er
Great Falls,per-diem-great-falls-mt,51.45,rn er
Greece,per-diem-greece-ny,53.89,rn er
Greenbrae,per-diem-greenbrae-ca,51.45,rn er
Greenville,per-diem-greenville-ms,50.89,rn er
Greenville SC,per-diem-greenville-sc,51.11,rn er
Greenwich,per-diem-greenwich-ct,53.75,rn er
Greer,per-diem-greer-sc,50.57,rn er
Gresham,per-diem-gresham-or,50.98,rn er
Grove,per-diem-grove-ok,51.11,rn er
Grove City,per-diem-grove-city-oh,54.43,rn er
Gulfport,per-diem-gulfport-ms,50.69,rn er
Hampton,per-diem-hampton-va,53.98,rn er
Hanover,per-diem-hanover-md,51.78,rn er
Harrisburg,per-diem-harrisburg-pa,50.78,rn er
Harrisonburg,per-diem-harrisonburg-va,54.43,rn er
Hartford,per-diem-hartford-ct,51.11,rn er
Hartland,per-diem-hartland-me,53.92,rn er
Harvey,per-diem-harvey-la,51.82,rn er
Hattiesburg,per-diem-hattiesburg-ms,51.11,rn er
Havana,per-diem-havana-fl,51.78,rn er
Hazleton,per-diem-hazleton-pa,49.73,rn er
Hearne,per-diem-hearne-tx,51.45,rn er
Helena MT,per-diem-helena-mt,51.78,rn er
Henderson,per-diem-henderson-ky,50.92,rn er
Henderson NV,per-diem-henderson-nv,50.98,rn er
Hendersonville,per-diem-hendersonville-nc,50.98,rn er
Hickory,per-diem-hickory-nc,48.43,rn er
High Point,per-diem-high-point-nc,54.78,rn er
Hillsboro OR,per-diem-hillsboro-or,51.78,rn er
Hilton Head Island,per-diem-hilton-head-island-sc,50.31,rn er
Hinesville,per-diem-hinesville-ga,52.75,rn er
Hoffman Estates,per-diem-hoffman-estates-il,48.98,rn er
Holland,per-diem-holland-oh,52.33,rn er
Holly Springs,per-diem-holly-springs-nc,48.58,rn er
Hope,per-diem-hope-nj,54.66,rn er
Hot Springs,per-diem-hot-springs-ar,51.75,rn er
Houma,per-diem-houma-la,51.33,rn er
Houston TX,per-diem-houston-tx,42.23,rn er
Huntington,per-diem-huntington-wv,48.11,rn er
Huntsville,per-diem-huntsville-al,51.11,rn er
Hutchinson,per-diem-hutchinson-ks,50.73,rn er
Hyrum,per-diem-hyrum-ut,51.45,rn er
Idaho Falls,per-diem-idaho-falls-id,51.45,rn er
Idalou,per-diem-idalou-tx,50.98,rn er
Independence,per-diem-independence-ky,50.89,rn er
Independence MO,per-diem-independence-mo,54.98,rn er
Indian Trail,per-diem-indian-trail-nc,48.33,rn er
Indianapolis,per-diem-indianapolis-in,50.98,rn er
Inver Grove Heights,per-diem-inver-grove-heights-mn,50.11,rn er
Inwood,per-diem-inwood-ia,51.01,rn er
Islip,per-diem-islip-ny,53.75,rn er
Itasca,per-diem-itasca-tx,51.11,rn er
Iva,per-diem-iva-sc,51.11,rn er
Jackson,per-diem-jackson-ms,51.45,rn er
Jacksonville,per-diem-jacksonville-nc,54.89,rn er
Jacksonville FL,per-diem-jacksonville-fl,50.98,rn er
Jasper TX,per-diem-jasper-tx,54.98,rn er
Jbsa Randolph,per-diem-jbsa-randolph-tx,51.45,rn er
Jefferson City,per-diem-jefferson-city-mo,49.65,rn er
Jeffersonville,per-diem-jeffersonville-in,49.82,rn er
Jenks,per-diem-jenks-ok,49.31,rn er
Jerome,per-diem-jerome-id,51.45,rn er
Jersey City,per-diem-jersey-city-nj,51.11,rn er
Johns Creek,per-diem-johns-creek-ga,52.26,rn er
Joliet,per-diem-joliet-il,48.31,rn er
Jones,per-diem-jones-ok,51.45,rn er
Jonesboro,per-diem-jonesboro-ar,50.95,rn er
Joplin,per-diem-joplin-mo,49.73,rn er
Junction City,per-diem-junction-city-ks,50.66,rn er
Kalispell,per-diem-kalispell-mt,51.33,rn er
Kansas City KS,per-diem-kansas-city-ks,54.98,rn er
Kansas City MO,per-diem-kansas-city-mo,51.45,rn er
Katy,per-diem-katy-tx,50.98,rn er
Kearny,per-diem-kearny-nj,51.45,rn er
Keene,per-diem-keene-tx,51.01,rn er
Keller,per-diem-keller-tx,51.11,rn er
Kendall,per-diem-kendall-fl,54.78,rn er
Kenedy,per-diem-kenedy-tx,50.98,rn er
Kenner,per-diem-kenner-la,51.43,rn er
Kennesaw,per-diem-kennesaw-ga,52.31,rn er
Kennewick,per-diem-kennewick-wa,54.95,rn er
Kent,per-diem-kent-oh,53.11,rn er
Kent,per-diem-kent-wa,54.82,rn er
Kerens,per-diem-kerens-tx,50.98,rn er
Kettering,per-diem-kettering-oh,48.57,rn er
Kiowa,per-diem-kiowa-co,51.11,rn er
Kirkland,per-diem-kirkland-wa,54.89,rn er
Knoxville,per-diem-knoxville-tn,51.57,rn er
Knoxville IA,per-diem-knoxville-ia,51.11,rn er
Kokomo,per-diem-kokomo-in,49.65,rn er
La Grange Park,per-diem-la-grange-park-il,50.78,rn er
La Joya,per-diem-la-joya-tx,50.98,rn er
La Vergne,per-diem-la-vergne-tn,51.73,rn er
Lacey,per-diem-lacey-wa,51.45,rn er
Lafayette,per-diem-lafayette-la,51.11,rn er
Lafayette CO,per-diem-lafayette-co,55.98,rn er
LaGrange,per-diem-lagrange-ga,51.95,rn er
Lake Charles,per-diem-lake-charles-la,51.87,rn er
Lake Park,per-diem-lake-park-fl,51.11,rn er
Lake Ridge,per-diem-lake-ridge-va,54.65,rn er
Lake Worth FL,per-diem-lake-worth-fl,51.78,rn er
Lakeville,per-diem-lakeville-mn,49.67,rn er
Lakewood,per-diem-lakewood-co,50.98,rn er
Lamar,per-diem-lamar-co,54.98,rn er
Lancaster,per-diem-lancaster-ca,52.65,rn er
Lancaster City,per-diem-lancaster-city-pa,50.98,rn er
Lansdale,per-diem-lansdale-pa,48.65,rn er
Laplace,per-diem-laplace-la,51.65,rn er
Las Vegas,per-diem-las-vegas-nv,50.98,rn er
Las Vegas Twin Lakes,per-diem-las-vegas-twin-lakes-nv,51.67,rn er
Laurel,per-diem-laurel-md,50.98,rn er
Lawrenceville,per-diem-lawrenceville-ga,51.98,rn er
Lawton,per-diem-lawton-ok,50.98,rn er
Lee's Summit,per-diem-lee-s-summit-mo,48.43,rn er
Lenexa,per-diem-lenexa-ks,50.82,rn er
Lewiston ME,per-diem-lewiston-me,50.98,rn er
Lexington-Fayette,per-diem-lexington-fayette-ky,50.43,rn er
Linwood,per-diem-linwood-nj,52.65,rn er
Little Rock,per-diem-little-rock-ar,50.82,rn er
Lomita,per-diem-lomita-ca,51.01,rn er
Los Angeles CA,per-diem-los-angeles-ca,50.98,rn er
Louisville KY,per-diem-louisville-ky,50.98,rn er
Louisville University,per-diem-louisville-university-ky,48.58,rn er
Lower Merion,per-diem-lower-merion-pa,51.26,rn er
Lufkin,per-diem-lufkin-tx,51.11,rn er
Luling,per-diem-luling-tx,54.98,rn er
Lutz,per-diem-lutz-fl,50.98,rn er
Lyons,per-diem-lyons-il,51.87,rn er
Mableton,per-diem-mableton-ga,51.73,rn er
Macon,per-diem-macon-ga,51.92,rn er
Madera,per-diem-madera-ca,51.78,rn er
Madisonville,per-diem-madisonville-ky,51.26,rn er
Manalapan Township,per-diem-manalapan-township-nj,51.65,rn er
Mancos,per-diem-mancos-co,51.11,rn er
Manhattan,per-diem-manhattan-ks,50.57,rn er
Manor,per-diem-manor-tx,51.78,rn er
Mansfield,per-diem-mansfield-oh,54.92,rn er
Marfa,per-diem-marfa-tx,51.11,rn er
Marion IA,per-diem-marion-ia,53.11,rn er
Mariposa,per-diem-mariposa-ca,55.98,rn er
Martinsburg,per-diem-martinsburg-wv,48.69,rn er
Marysville,per-diem-marysville-oh,53.75,rn er
Mason,per-diem-mason-oh,54.26,rn er
Mauldin,per-diem-mauldin-sc,50.87,rn er
Mayfield Heights,per-diem-mayfield-heights-oh,51.95,rn er
