name,slug,pay,license
Atlantic Beach,licensed-practical-nurse-per-diem-prn-atlantic-beach-fl,41.43,lpn
Atlantic City,licensed-practical-nurse-per-diem-prn-atlantic-city-nj,53.87,lpn
Atlantic IA,licensed-practical-nurse-per-diem-prn-atlantic-ia,41.43,lpn
Atlantis,licensed-practical-nurse-per-diem-prn-atlantis-fl,41.43,lpn
Attalla,licensed-practical-nurse-per-diem-prn-attalla-al,41.43,lpn
Attleboro,licensed-practical-nurse-per-diem-prn-attleboro-ma,54.82,lpn
Atwood KS,licensed-practical-nurse-per-diem-prn-atwood-ks,42.81,lpn
Aubrey,licensed-practical-nurse-per-diem-prn-aubrey-tx,41.43,lpn
Auburn,licensed-practical-nurse-per-diem-prn-auburn-al,49.31,lpn
Auburn,licensed-practical-nurse-per-diem-prn-auburn-me,51.95,lpn
Auburn IN,licensed-practical-nurse-per-diem-prn-auburn-in,41.43,lpn
Auburn NY,licensed-practical-nurse-per-diem-prn-auburn-ny,42.81,lpn
Auburn WA,licensed-practical-nurse-per-diem-prn-auburn-wa,44.78,lpn
Auburndale,licensed-practical-nurse-per-diem-prn-auburndale-fl,41.43,lpn
Augusta,licensed-practical-nurse-per-diem-prn-augusta-me,52.26,lpn
Augusta GA,licensed-practical-nurse-per-diem-prn-augusta-ga,52.89,lpn
Aumsville,licensed-practical-nurse-per-diem-prn-aumsville-or,44.78,lpn
Aurora,licensed-practical-nurse-per-diem-prn-aurora-il,54.98,lpn
Aurora CO,licensed-practical-nurse-per-diem-prn-aurora-co,32.87,lpn
Aurora East Ridge - Ptarmigan Park,licensed-practical-nurse-per-diem-prn-chicago-rogers-park-il,54.65,lpn
Aurora Heather Gardens,licensed-practical-nurse-per-diem-prn-chicago-portage-park-il,47.07,lpn
Austin NV,licensed-practical-nurse-per-diem-prn-austin-nv,44.78,lpn
Austin TX,per-diem-austin-tx,33.47,lpn
Austintown,licensed-practical-nurse-per-diem-prn-austintown-oh,53.78,lpn
Avalon,licensed-practical-nurse-per-diem-prn-avalon-ca,41.52,lpn
Ave Maria,licensed-practical-nurse-per-diem-prn-ave-maria-fl,41.52,lpn
Aventura,licensed-practical-nurse-per-diem-prn-aventura-fl,41.52,lpn
Avinger,licensed-practical-nurse-per-diem-prn-avinger-tx,41.52,lpn
Avon,licensed-practical-nurse-per-diem-prn-avon-oh,52.95,lpn
Avon CO,licensed-practical-nurse-per-diem-prn-avon-co,41.52,lpn
Avon CT,licensed-practical-nurse-per-diem-prn-avon-ct,45.89,lpn
Avon Lake,licensed-practical-nurse-per-diem-prn-avon-lake-oh,53.26,lpn
Avon Park,licensed-practical-nurse-per-diem-prn-avon-park-fl,41.52,lpn
Avondale AZ,licensed-practical-nurse-per-diem-prn-avondale-az,44.78,lpn
Avondale CO,licensed-practical-nurse-per-diem-prn-avondale-co,41.52,lpn
Axtell,licensed-practical-nurse-per-diem-prn-axtell-ne,42.81,lpn
Azle,licensed-practical-nurse-per-diem-prn-azle-tx,41.52,lpn
Babylon town,licensed-practical-nurse-per-diem-prn-babylon-town-ny,53.65,lpn
Bacliff,licensed-practical-nurse-per-diem-prn-bacliff-tx,41.52,lpn
Bad Axe,licensed-practical-nurse-per-diem-prn-bad-axe-mi,41.52,lpn
Badger,licensed-practical-nurse-per-diem-prn-badger-ak,50.66,lpn
Bagdad,licensed-practical-nurse-per-diem-prn-bagdad-az,44.78,lpn
Bailey,licensed-practical-nurse-per-diem-prn-bailey-co,41.52,lpn
BAINBRIDGE ISLAND,licensed-practical-nurse-per-diem-prn-bainbridge-island-wa,45.88,lpn
Baird,licensed-practical-nurse-per-diem-prn-baird-tx,41.52,lpn
Baker,licensed-practical-nurse-per-diem-prn-baker-wv,43.65,lpn
Baker City,licensed-practical-nurse-per-diem-prn-baker-city-or,44.78,lpn
Bakersfield,licensed-practical-nurse-per-diem-prn-bakersfield-ca,51.95,lpn
Balch Springs,licensed-practical-nurse-per-diem-prn-balch-springs-tx,41.52,lpn
Ballinger,licensed-practical-nurse-per-diem-prn-ballinger-tx,41.52,lpn
Ballwin MO,licensed-practical-nurse-per-diem-prn-ballwin-mo,41.52,lpn
Baltimore,licensed-practical-nurse-per-diem-prn-baltimore-md,52.87,lpn
Baltimore MD,per-diem-baltimore-md,35.63,lpn
Bandera,licensed-practical-nurse-per-diem-prn-bandera-tx,41.52,lpn
Bandon,licensed-practical-nurse-per-diem-prn-bandon-or,44.78,lpn
Bangor,licensed-practical-nurse-per-diem-prn-bangor-me,42.81,lpn
Bangs,licensed-practical-nurse-per-diem-prn-bangs-tx,41.52,lpn
Bar Harbor,licensed-practical-nurse-per-diem-prn-bar-harbor-me,42.81,lpn
Barberton,licensed-practical-nurse-per-diem-prn-barberton-oh,53.57,lpn
Bardstown KY,licensed-practical-nurse-per-diem-prn-bardstown-ky,41.52,lpn
Barnsdall,licensed-practical-nurse-per-diem-prn-barnsdall-ok,45.88,lpn
Barnstable Town,licensed-practical-nurse-per-diem-prn-barnstable-town-ma,54.78,lpn
Barre,licensed-practical-nurse-per-diem-prn-barre-vt,43.65,lpn
Barre city,licensed-practical-nurse-per-diem-prn-barre-city-vt,53.31,lpn
Barre town,licensed-practical-nurse-per-diem-prn-barre-town-vt,53.66,lpn
Bartlesville,licensed-practical-nurse-per-diem-prn-bartlesville-ok,48.95,lpn
Bartlett,licensed-practical-nurse-per-diem-prn-bartlett-tn,51.58,lpn
Bartlett,licensed-practical-nurse-per-diem-prn-bartlett-tx,41.52,lpn
Barton,licensed-practical-nurse-per-diem-prn-barton-vt,43.65,lpn
Bartow,licensed-practical-nurse-per-diem-prn-bartow-fl,41.52,lpn
Basalt,licensed-practical-nurse-per-diem-prn-basalt-co,41.52,lpn
Basking Ridge NJ,licensed-practical-nurse-per-diem-prn-basking-ridge-nj,46.96,lpn
Bastrop,licensed-practical-nurse-per-diem-prn-bastrop-tx,41.52,lpn
Batavia,licensed-practical-nurse-per-diem-prn-batavia-ny,41.52,lpn
Batesville,licensed-practical-nurse-per-diem-prn-batesville-ar,45.89,lpn
Baton Rouge LA,licensed-practical-nurse-per-diem-prn-baton-rouge-la,41.52,lpn
Battle Creek,licensed-practical-nurse-per-diem-prn-battle-creek-mi,41.52,lpn
Battle Ground,licensed-practical-nurse-per-diem-prn-battle-ground-wa,44.78,lpn
